"gameId","playId","displayName","ballCarrierDisplayName","tackler_display_name","Open_Field_Tackle_IND","Open_Field_Missed_Tackle_IND","Open_Field_Tackle_Opportunity","nflId","frameId","time","jerseyNumber","club","playDirection","x","y","s","a","dis","o","dir","event","position","pos_unique","WR1","CB1","ILB1","RB1","DE1","SS1","TE1","OLB1","FS1","CB2","MLB1","DT1","FB1","OLB2","FS2","DB1","ILB2","SS2","NT1","NT2","DT2","CB3","CB4","DE2","QB1","Yards_Away"
2022100904,1086,"Kyler Gordon",NA,"Kyler Gordon",1,0,1,54504,6,"2022-10-09 13:45:31.200000",6,"CHI","right",43.55,37.46,4.62,2.96,0.45,182.04,180.84,"pass_outcome_caught","CB","CB1",2.578410362995,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2.578410362995
2022100904,1110,"Eddie Jackson",NA,"Eddie Jackson",0,0,0,44925,6,"2022-10-09 13:46:12.299999",4,"CHI","right",70.97,44.54,9.58,1.13,0.96,30.41,34.4,"pass_outcome_caught","SS","SS1",2.89171229550936,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2.89171229550936
2022100904,1110,"Justin Jefferson","Justin Jefferson",NA,NA,NA,NA,52430,6,"2022-10-09 13:46:12.299999",18,"MIN","right",69.79,47.18,9.05,2.28,0.91,103.61,67.38,"pass_outcome_caught","WR","WR1",0,NA,NA,NA,NA,2.89171229550936,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2.89171229550936
2022100904,1139,"Dalvin Cook","Dalvin Cook",NA,NA,NA,NA,44853,6,"2022-10-09 13:46:54.299999",4,"MIN","right",78.17,51.07,3.39,2.21,0.34,117.48,28.79,"pass_outcome_caught","RB","RB1",NA,6.36028301257106,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6.36028301257106
2022100904,1139,"Kindle Vildor",NA,"Kindle Vildor",0,0,0,52571,6,"2022-10-09 13:46:54.299999",22,"CHI","right",84.53,51.01,6,1.75,0.6,294.38,292.12,"pass_outcome_caught","CB","CB1",NA,0,NA,6.36028301257106,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6.36028301257106
2022100904,1179,"Roquan Smith",NA,"Roquan Smith",0,0,0,46077,6,"2022-10-09 13:47:52.599999",58,"CHI","right",74.88,31.88,5.52,2.02,0.54,188.89,166.15,"pass_outcome_caught","ILB","ILB1",2.7608875384557,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2.7608875384557
2022100904,1179,"K.J. Osborn","K.J. Osborn",NA,NA,NA,NA,52584,6,"2022-10-09 13:47:52.599999",17,"MIN","right",74.04,29.25,3.27,2.81,0.31,206.13,102.91,"pass_outcome_caught","WR","WR1",0,NA,2.7608875384557,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2.7608875384557
2022100904,1247,"Dalvin Cook","Dalvin Cook",NA,NA,NA,NA,44853,6,"2022-10-09 13:49:58.400000",4,"MIN","right",73.38,7.93,3.28,4.1,0.3,75.96,116.01,"pass_outcome_caught","RB","RB1",NA,NA,NA,0,NA,NA,NA,23.8717657495209,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,23.8717657495209
2022100904,1247,"Nicholas Morrow",NA,"Nicholas Morrow",0,0,0,45345,6,"2022-10-09 13:49:58.400000",53,"CHI","right",84.62,28.99,6.92,2.79,0.69,171.27,162.82,"pass_outcome_caught","OLB","OLB1",NA,NA,NA,23.8717657495209,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,23.8717657495209
2022100904,1313,"Jalen Reagor","Jalen Reagor",NA,NA,NA,NA,52429,6,"2022-10-09 13:52:15.799999",5,"MIN","right",105.82,23.28,6.34,2.43,0.63,180.33,184.36,"pass_outcome_caught","WR","WR1",0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0
2022100904,1605,"Justin Jefferson","Justin Jefferson",NA,NA,NA,NA,52430,6,"2022-10-09 14:06:36.599999",18,"MIN","right",60.98,50.48,4.89,2.26,0.5,135.95,5.33,"pass_outcome_caught","WR","WR1",0,2.94260089036893,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2.94260089036893
2022100904,1605,"Kindle Vildor",NA,"Kindle Vildor",1,0,1,52571,6,"2022-10-09 14:06:36.599999",22,"CHI","right",63.68,49.31,5.94,1.66,0.6,301.48,336.82,"pass_outcome_caught","CB","CB1",2.94260089036893,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2.94260089036893
2022100904,1723,"Chandon Sullivan",NA,"Chandon Sullivan",1,0,1,46652,6,"2022-10-09 14:11:33.500000",39,"MIN","left",23.65,5.71,5.76,3.12,0.59,230.46,255.26,"pass_outcome_caught","CB","CB1",0.782623792124926,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.782623792124926
2022100904,1723,"Darnell Mooney","Darnell Mooney",NA,NA,NA,NA,52581,6,"2022-10-09 14:11:33.500000",11,"CHI","left",22.95,5.36,6.38,2.04,0.65,85.26,257.79,"pass_outcome_caught","WR","WR1",0,0.782623792124926,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.782623792124926
2022100904,1883,"Irv Smith","Irv Smith",NA,NA,NA,NA,47833,6,"2022-10-09 14:19:01.599999",84,"MIN","right",38.06,37.18,1.85,3.52,0.16,292.43,5.7,"pass_outcome_caught","TE","TE1",NA,7.43070656129011,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,7.43070656129011
2022100904,1883,"Jaylon Jones",NA,"Jaylon Jones",1,0,1,54778,6,"2022-10-09 14:19:01.599999",31,"CHI","right",42.11,43.41,3.23,3.7,0.3,201.45,202.14,"pass_outcome_caught","CB","CB1",NA,0,NA,NA,NA,NA,7.43070656129011,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,7.43070656129011
2022100904,1907,"Eddie Jackson",NA,"Eddie Jackson",0,0,0,44925,6,"2022-10-09 14:19:22.500000",4,"CHI","right",57.4,43.2,3.04,6.23,0.3,306.4,334.05,"pass_outcome_caught","SS","SS1",NA,NA,NA,22.1591561211162,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,22.1591561211162
2022100904,1907,"Alexander Mattison","Alexander Mattison",NA,NA,NA,NA,47885,6,"2022-10-09 14:19:22.500000",2,"MIN","right",35.81,38.21,2.54,2.75,0.25,160.32,43.76,"pass_outcome_caught","RB","RB1",NA,NA,NA,0,NA,22.1591561211162,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,22.1591561211162
2022100904,1993,"Eddie Jackson",NA,"Eddie Jackson",0,0,0,44925,6,"2022-10-09 14:22:07.500000",4,"CHI","right",71.6,15.79,4.04,5.15,0.39,247.92,229.77,"pass_outcome_caught","SS","SS1",17.2150631715367,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,17.2150631715367
2022100904,1993,"Justin Jefferson","Justin Jefferson",NA,NA,NA,NA,52430,6,"2022-10-09 14:22:07.500000",18,"MIN","right",54.4,16.51,0.71,5.51,0.06,60.53,85.57,"pass_outcome_caught","WR","WR1",0,NA,NA,NA,NA,17.2150631715367,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,17.2150631715367
2022100904,2017,"K.J. Osborn","K.J. Osborn",NA,NA,NA,NA,52584,6,"2022-10-09 14:23:12.000000",17,"MIN","right",74.75,28.34,3.24,1.01,0.32,339.68,16.51,"pass_outcome_caught","WR","WR1",0,0.430116263352138,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.430116263352138
2022100904,2017,"Kyler Gordon",NA,"Kyler Gordon",1,0,1,54504,6,"2022-10-09 14:23:12.000000",6,"CHI","right",75.18,28.35,5.59,2.32,0.55,317.08,349.2,"pass_outcome_caught","CB","CB1",0.430116263352138,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.430116263352138
2022100904,2152,"Patrick Peterson",NA,"Patrick Peterson",1,0,1,37078,6,"2022-10-09 14:39:53.799999",7,"MIN","right",65.98,3.77,7.53,2.88,0.77,221.85,198.07,"pass_outcome_caught","CB","CB1",0.872066511224919,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.872066511224919
2022100904,2152,"Equanimeous St. Brown","Equanimeous St. Brown",NA,NA,NA,NA,46276,6,"2022-10-09 14:39:53.799999",19,"CHI","right",65.2,3.38,5.84,1.07,0.64,280.15,180.62,"pass_outcome_caught","WR","WR1",0,0.872066511224919,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.872066511224919
2022100904,2223,"Danielle Hunter",NA,"Danielle Hunter",0,0,0,42431,6,"2022-10-09 14:41:43.400000",99,"MIN","right",71.76,20.33,5.09,0.59,0.53,87.28,77.31,"pass_outcome_caught","OLB","OLB1",NA,NA,NA,NA,NA,NA,4.76463010106765,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4.76463010106765
2022100904,2223,"Cole Kmet","Cole Kmet",NA,NA,NA,NA,52451,6,"2022-10-09 14:41:43.400000",85,"CHI","right",76.52,20.54,2.96,2.82,0.28,3.96,62.51,"pass_outcome_caught","TE","TE1",NA,NA,NA,NA,NA,NA,0,4.76463010106765,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4.76463010106765
2022100904,2294,"Velus Jones","Velus Jones",NA,NA,NA,NA,54536,6,"2022-10-09 14:43:46.000000",12,"CHI","right",96.38,26.27,8.07,0.51,0.8,185,182.38,"pass_outcome_caught","WR","WR1",0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0
2022100904,2402,"Eddie Jackson",NA,"Eddie Jackson",0,0,0,44925,6,"2022-10-09 14:50:07.400000",4,"CHI","left",33.64,42.32,4.55,3.87,0.44,94.48,83.98,"pass_outcome_caught","SS","SS1",13.6682112948257,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,13.6682112948257
2022100904,2402,"Justin Jefferson","Justin Jefferson",NA,NA,NA,NA,52430,6,"2022-10-09 14:50:07.400000",18,"MIN","left",46.46,37.58,2.48,5.55,0.23,22.81,23.49,"pass_outcome_caught","WR","WR1",0,NA,NA,NA,NA,13.6682112948257,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,13.6682112948257
2022100904,2558,"Cameron Dantzler",NA,"Cameron Dantzler",1,0,1,52497,6,"2022-10-09 14:57:38.599999",3,"MIN","right",63.39,40.96,5.95,2.51,0.58,333.94,3.02,"pass_outcome_caught","CB","CB1",7.02413695766249,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,7.02413695766249
2022100904,2558,"Darnell Mooney","Darnell Mooney",NA,NA,NA,NA,52581,6,"2022-10-09 14:57:38.599999",11,"CHI","right",57.98,45.44,5.23,3.03,0.52,147.64,19.12,"pass_outcome_caught","WR","WR1",0,7.02413695766249,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,7.02413695766249
2022100904,2624,"Ryan Griffin","Ryan Griffin",NA,NA,NA,NA,40149,6,"2022-10-09 14:59:13.200000",84,"CHI","right",57.47,43.02,4.41,0.7,0.44,323.2,6.01,"pass_outcome_caught","TE","TE1",NA,NA,1.71816762860904,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.71816762860904
2022100904,2624,"Jordan Hicks",NA,"Jordan Hicks",1,0,1,42427,6,"2022-10-09 14:59:13.200000",58,"MIN","right",58.83,41.97,6.64,1.31,0.66,331.94,326.68,"pass_outcome_caught","ILB","ILB1",NA,NA,0,NA,NA,NA,1.71816762860904,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.71816762860904
2022100904,2669,"Chandon Sullivan",NA,"Chandon Sullivan",0,1,1,46652,6,"2022-10-09 15:00:27.400000",39,"MIN","right",69.56,41.38,6.92,0.8,0.69,317.77,341.43,"pass_outcome_caught","CB","CB1",NA,0,NA,NA,NA,NA,2.94706633790283,NA,NA,7.84159422566611,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,10.7886605635689
2022100904,2669,"Cole Kmet","Cole Kmet",NA,NA,NA,NA,52451,6,"2022-10-09 15:00:27.400000",85,"CHI","right",67,42.84,4.05,2.68,0.42,293.46,28.77,"pass_outcome_caught","TE","TE1",NA,2.94706633790283,NA,NA,NA,NA,0,NA,NA,9.56590821616014,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,12.512974554063
2022100904,2669,"Cameron Dantzler",NA,"Cameron Dantzler",0,0,0,52497,6,"2022-10-09 15:00:27.400000",3,"MIN","right",76.15,45.63,5.14,1.13,0.51,274.07,291.13,"pass_outcome_caught","CB","CB2",NA,7.84159422566611,NA,NA,NA,NA,9.56590821616014,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,17.4075024418262
2022100904,2896,"Roquan Smith",NA,"Roquan Smith",0,0,0,46077,6,"2022-10-09 15:12:04.599999",58,"CHI","right",53.3,30.58,4.75,0.95,0.48,176.65,182.95,"pass_outcome_caught","ILB","ILB1",1.32423562857975,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.32423562857975
2022100904,2896,"K.J. Osborn","K.J. Osborn",NA,NA,NA,NA,52584,6,"2022-10-09 15:12:04.599999",17,"MIN","right",52.74,29.38,2.61,2.58,0.26,208.47,122.94,"pass_outcome_caught","WR","WR1",0,NA,1.32423562857975,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.32423562857975
2022100904,2920,"Johnny Mundt","Johnny Mundt",NA,NA,NA,NA,45094,6,"2022-10-09 15:12:38.700000",86,"MIN","right",49.4,17.16,4.46,3.16,0.44,67.41,156.3,"pass_outcome_caught","TE","TE1",NA,12.0708119030991,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,12.0708119030991
2022100904,2920,"Kyler Gordon",NA,"Kyler Gordon",1,0,1,54504,6,"2022-10-09 15:12:38.700000",6,"CHI","right",60.82,13.25,3.24,6.5,0.33,294.45,187.58,"pass_outcome_caught","CB","CB1",NA,0,NA,NA,NA,NA,12.0708119030991,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,12.0708119030991
2022100904,2944,"Irv Smith","Irv Smith",NA,NA,NA,NA,47833,6,"2022-10-09 15:13:21.900000",84,"MIN","right",58.08,44.58,5.93,1.66,0.6,18.5,6.4,"pass_outcome_caught","TE","TE1",NA,4.5981083066844,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4.5981083066844
2022100904,2944,"Kyler Gordon",NA,"Kyler Gordon",1,0,1,54504,6,"2022-10-09 15:13:21.900000",6,"CHI","right",62.09,42.33,7.59,1.7,0.76,337.01,336.92,"pass_outcome_caught","CB","CB1",NA,0,NA,NA,NA,NA,4.5981083066844,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4.5981083066844
2022100904,3126,"Patrick Peterson",NA,"Patrick Peterson",0,0,0,37078,6,"2022-10-09 15:21:28.099999",7,"MIN","left",45.26,48.13,2.92,2.43,0.3,58.46,15.05,"pass_outcome_caught","CB","CB1",4.9040799340957,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4.9040799340957
2022100904,3126,"Equanimeous St. Brown","Equanimeous St. Brown",NA,NA,NA,NA,46276,6,"2022-10-09 15:21:28.099999",19,"CHI","left",49.2,45.21,4.58,3.07,0.45,325.4,339.49,"pass_outcome_caught","WR","WR1",0,4.9040799340957,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4.9040799340957
2022100904,3228,"Eddie Jackson",NA,"Eddie Jackson",1,0,1,44925,6,"2022-10-09 15:27:07.099999",4,"CHI","right",46.42,20.21,5.15,3.57,0.51,262.37,315.21,"pass_outcome_caught","SS","SS1",NA,NA,NA,NA,NA,0,2.75544914669097,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2.75544914669097
2022100904,3228,"Irv Smith","Irv Smith",NA,NA,NA,NA,47833,6,"2022-10-09 15:27:07.099999",84,"MIN","right",44.59,22.27,6.35,3.27,0.65,161.66,156.13,"pass_outcome_caught","TE","TE1",NA,NA,NA,NA,NA,2.75544914669097,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2.75544914669097
2022100904,3273,"Dalvin Cook","Dalvin Cook",NA,NA,NA,NA,44853,6,"2022-10-09 15:28:17.400000",4,"MIN","right",45.67,32.81,2.6,3.17,0.27,128.91,41.3,"pass_outcome_caught","RB","RB1",NA,17.1223596504687,3.51005697959449,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,20.6324166300632
2022100904,3273,"Roquan Smith",NA,"Roquan Smith",0,1,1,46077,6,"2022-10-09 15:28:17.400000",58,"CHI","right",47.09,29.6,3.72,2.29,0.36,2.09,23.42,"pass_outcome_caught","ILB","ILB1",NA,13.6126154724212,0,3.51005697959449,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,17.1226724520157
2022100904,3273,"Jaylon Jones",NA,"Jaylon Jones",1,0,1,54778,6,"2022-10-09 15:28:17.400000",31,"CHI","right",52.41,17.07,3.91,3.85,0.37,322.8,332.12,"pass_outcome_caught","CB","CB1",NA,0,13.6126154724212,17.1223596504687,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,30.7349751228899
2022100904,3339,"Justin Jefferson","Justin Jefferson",NA,NA,NA,NA,52430,6,"2022-10-09 15:30:05.599999",18,"MIN","right",54.45,47.23,4.37,2.54,0.44,101.93,25.58,"pass_outcome_caught","WR","WR1",0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0
2022100904,3368,"Irv Smith","Irv Smith",NA,NA,NA,NA,47833,6,"2022-10-09 15:30:50.900000",84,"MIN","right",65.42,32.3,4.07,1.45,0.41,8.7,18.1,"pass_outcome_caught","TE","TE1",NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0
2022100904,3434,"Adam Thielen","Adam Thielen",NA,NA,NA,NA,40488,6,"2022-10-09 15:32:51.299999",19,"MIN","right",90.26,52.57,7.74,1.39,0.78,343.64,347.06,"pass_outcome_caught","WR","WR1",0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0
2022100904,3532,"Alexander Mattison","Alexander Mattison",NA,NA,NA,NA,47885,6,"2022-10-09 15:35:36.400000",2,"MIN","right",103.66,45.99,4.94,4.27,0.5,148.25,54.97,"pass_outcome_caught","RB","RB1",NA,3.08974108947659,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3.08974108947659
2022100904,3532,"Jaylon Jones",NA,"Jaylon Jones",0,0,0,54778,6,"2022-10-09 15:35:36.400000",31,"CHI","right",106.22,47.72,1.77,3.28,0.17,243.26,261.33,"pass_outcome_caught","CB","CB1",NA,0,NA,3.08974108947659,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3.08974108947659
2022100904,3664,"David Montgomery","David Montgomery",NA,NA,NA,NA,47856,6,"2022-10-09 15:45:28.400000",32,"CHI","left",82.88,10,5.87,2.37,0.59,106.7,193.98,"pass_outcome_caught","RB","RB1",NA,11.1000045045036,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,11.1000045045036
2022100904,3664,"Cameron Dantzler",NA,"Cameron Dantzler",1,0,1,52497,6,"2022-10-09 15:45:28.400000",3,"MIN","left",72.63,5.74,5.01,3.95,0.49,94.04,145.09,"pass_outcome_caught","CB","CB1",NA,0,NA,11.1000045045036,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,11.1000045045036
2022100904,3693,"David Montgomery","David Montgomery",NA,NA,NA,NA,47856,6,"2022-10-09 15:46:00.799999",32,"CHI","left",79.66,27.57,2.88,1.02,0.29,7.97,335.3,"pass_outcome_caught","RB","RB1",NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0
2022100904,3753,"David Montgomery","David Montgomery",NA,NA,NA,NA,47856,6,"2022-10-09 15:49:42.099999",32,"CHI","left",80.06,27.57,3.49,3.49,0.34,328.42,287.9,"pass_outcome_caught","RB","RB1",NA,NA,NA,0,NA,NA,NA,3.00853785085047,NA,NA,NA,13.6452372643351,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,16.6537751151856
2022100904,3753,"Ross Blacklock",NA,"Ross Blacklock",0,0,0,52448,6,"2022-10-09 15:49:42.099999",96,"MIN","left",93.67,26.59,0.85,0.62,0.09,178.01,219.35,"pass_outcome_caught","DT","DT1",NA,NA,NA,13.6452372643351,NA,NA,NA,10.888314837476,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,24.5335521018111
2022100904,3753,"D.J. Wonnum",NA,"D.J. Wonnum",0,0,0,52525,6,"2022-10-09 15:49:42.099999",98,"MIN","left",82.94,28.44,5.09,2.72,0.53,287.2,301.2,"pass_outcome_caught","OLB","OLB1",NA,NA,NA,3.00853785085047,NA,NA,NA,0,NA,NA,NA,10.888314837476,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,13.8968526883265
2022100904,3777,"Cameron Dantzler",NA,"Cameron Dantzler",1,0,1,52497,6,"2022-10-09 15:50:01.900000",3,"MIN","left",52.68,7.87,4.32,2.33,0.42,108.56,133.09,"pass_outcome_caught","CB","CB1",1.81011049386495,0,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.81011049386495
2022100904,3777,"Cameron Dantzler",NA,"Cameron Dantzler",1,0,1,52497,6,"2022-10-09 15:50:01.900000",3,"MIN","left",52.68,7.87,4.32,2.33,0.42,108.56,133.09,"pass_outcome_caught","CB","CB1",1.81011049386495,0,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.81011049386495
2022100904,3777,"Cameron Dantzler",NA,"Cameron Dantzler",0,1,1,52497,6,"2022-10-09 15:50:01.900000",3,"MIN","left",52.68,7.87,4.32,2.33,0.42,108.56,133.09,"pass_outcome_caught","CB","CB2",1.81011049386495,0,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.81011049386495
2022100904,3777,"Cameron Dantzler",NA,"Cameron Dantzler",0,1,1,52497,6,"2022-10-09 15:50:01.900000",3,"MIN","left",52.68,7.87,4.32,2.33,0.42,108.56,133.09,"pass_outcome_caught","CB","CB2",1.81011049386495,0,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.81011049386495
2022100904,3777,"Ihmir Smith-Marsette","Ihmir Smith-Marsette",NA,NA,NA,NA,53586,6,"2022-10-09 15:50:01.900000",17,"CHI","left",54.49,7.89,3.82,1.66,0.37,119.45,165.07,"pass_outcome_caught","WR","WR1",0,1.81011049386495,NA,NA,NA,NA,NA,NA,NA,1.81011049386495,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3.6202209877299
2022100905,77,"Myles Bryant",NA,"Myles Bryant",1,0,1,52991,6,"2022-10-09 13:04:18.799999",27,"NE","left",77.25,5.98,8.02,1.66,0.81,179.44,165.38,"pass_outcome_caught","CB","CB1",0.739797269527268,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.739797269527268
2022100905,77,"Amon-Ra St. Brown","Amon-Ra St. Brown",NA,NA,NA,NA,53541,6,"2022-10-09 13:04:18.799999",14,"DET","left",77.37,5.25,6.63,1.36,0.67,157.03,174.12,"pass_outcome_caught","WR","WR1",0,0.739797269527268,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.739797269527268
2022100905,143,"Kalif Raymond","Kalif Raymond",NA,NA,NA,NA,43584,6,"2022-10-09 13:06:04.900000",11,"DET","left",72.82,13.14,3.16,1.7,0.31,297.9,213.87,"pass_outcome_caught","WR","WR1",0,NA,NA,NA,NA,NA,NA,NA,4.31783510569821,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4.31783510569821
